donor,feat,dataset,recipient,n_rows,row,a_start,a_final,suppression_frac,n_cols_changed,n_suppressors,n_repairs,ablate_x1e3,patch_x1e3,patch_columns
tabicl,225,Fitness_Club,mitra,1,12,4.850927352905273,1.5296509265899658,0.6846683499240942,3,3,0,11.496543884277344,8.875250816345215,months_as_member|days_before|day_of_week
tabicl,225,MIC,tabdpt,7,103,1.9651174545288086,0.0,1.0,3,3,0,-21.175384521484375,-53.908705711364746,TIME_B_S|D_AD_ORIT|INF_ANAM
tabicl,225,anneal,tabdpt,1,36,2.2455034255981445,0.0,1.0,3,3,0,-0.7169246673583984,-0.32198429107666016,bw_me|non-ageing|bl
tabicl,228,MIC,tabdpt,12,103,1.9111824035644531,0.7157701253890991,0.6254830914861129,6,6,0,-20.470023155212402,-25.4705548286438,TIKL_S_n|STENOK_AN|AST_BLOOD|ALT_BLOOD|L_BLOOD|D_AD_ORIT
tabicl,228,Amazon_employee_access,tabpfn,2,19,1.845165491104126,0.0,1.0,2,2,0,-41.855067014694214,-73.10506701469421,ROLE_ROLLUP_1|ROLE_FAMILY
tabicl,228,anneal,tabdpt,3,48,2.878969192504883,0.0,1.0,3,3,0,-3.7460923194885254,-2.507507801055908,lustre|surface-quality|len
tabicl,230,anneal,tabdpt,2,64,1.0547925233840942,0.0,1.0,1,1,0,-3.341555595397949,-3.2969117164611816,width
tabicl,230,MIC,tabdpt,2,103,1.5156742334365845,0.0,1.0,2,2,0,-19.12367343902588,-17.07214117050171,D_AD_ORIT|S_AD_ORIT
tabicl,231,in_vehicle_coupon_recommendation,mitra,1,4,5.7059102058410645,2.5996146202087402,0.5443996616792971,7,7,0,67.00634956359863,46.942710876464844,age|income|toCoupon_GEQ25min|Bar|Restaurant20To50|expiration|toCoupon_GEQ15min
tabicl,231,HR_Analytics_Job_Change_of_Data_Scientists,mitra,1,122,4.849419593811035,0.0,1.0,6,4,2,64.42898511886597,99.75004196166992,gender|company_type|last_new_job|company_size|city_development_index|training_hours
tabicl,231,Amazon_employee_access,mitra,1,187,8.215065002441406,2.7553598880767822,0.664596702855312,4,4,0,-18.715977668762207,-4.649758338928223,MGR_ID|RESOURCE|ROLE_ROLLUP_2|ROLE_DEPTNAME
tabicl,236,MIC,mitra,1,67,8.887433052062988,2.0525832176208496,0.769046562084156,12,12,0,5.77235221862793,4.620015621185303,n_p_ecg_p_05|n_r_ecg_p_10|nr_07|NITR_S|ritm_ecg_p_02|MP_TP_POST|NA_R_1_n|ritm_ecg_p_01|K_BLOOD|NA_BLOOD|ROE|L_BLOOD
tabicl,236,website_phishing,tabpfn,3,104,5.421605587005615,3.0213072299957275,0.4427283243847302,2,2,0,-12.549936771392822,-14.085233211517334,web_traffic|SSLfinal_State
tabicl,236,anneal,tabdpt,29,72,5.174191951751709,2.054520845413208,0.6029291405167805,3,3,0,-2.792179584503174,-3.050088882446289,len|width|thick
tabicl,237,anneal,tabdpt,1,65,3.1541802883148193,2.7018275260925293,0.14341373062855836,2,2,0,-3.015875816345215,-2.3636221885681152,width|thick
tabicl,238,credit_card_clients_default,mitra,1,83,3.582639455795288,3.142258644104004,0.12292077311294132,6,6,0,-1.1880993843078613,-0.15866756439208984,PAY_AMT4|PAY_AMT1|PAY_AMT2|PAY_AMT6|BILL_AMT5|BILL_AMT6
tabicl,238,students_dropout_and_academic_success,mitra,2,109,0.7180396318435669,0.0,1.0,1,1,0,-11.470198631286621,-10.327398777008057,Curricular_units_2nd_sem_grade
tabicl,238,splice,tabdpt,5,168,4.3575119972229,0.0,1.0,9,9,0,-0.02193450927734375,-0.006556510925292969,position_-28|position_-11|position_-10|position_13|position_-6|position_17|position_27|position_-13|position_19
tabicl,239,in_vehicle_coupon_recommendation,mitra,5,198,16.016429901123047,8.918489456176758,0.44316620425183473,3,3,0,-71.5692937374115,-11.128634214401245,education|occupation|temperature
tabicl,239,churn,mitra,4,172,13.48281478881836,9.299490928649902,0.31027080959665737,13,13,0,-95.75414657592773,-26.921391487121582,total_day_charge|total_eve_calls|total_intl_calls|number_customer_service_calls|total_eve_minutes|total_intl_minutes|total_day_calls|state|account_length|total_eve_charge|total_night_minutes|total_day_minutes|total_intl_charge
tabicl,239,splice,tabdpt,19,72,13.44946002960205,10.500329971313477,0.2192749784599222,7,7,0,1.3470649719238281,1.837015151977539,position_30|position_11|position_6|position_-30|position_-18|position_9|position_17
tabicl,240,bank-marketing,tabpfn,6,126,6.647141456604004,2.772897720336914,0.5828435819457383,2,2,0,-5.858659744262695,-3.303647041320801,job|balance
tabicl,240,credit_card_clients_default,mitra,1,31,6.084558963775635,0.0,1.0,9,5,4,-19.989967346191406,-19.120097160339355,PAY_5|BILL_AMT5|PAY_3|BILL_AMT1|BILL_AMT4|PAY_6|BILL_AMT6|PAY_AMT6|BILL_AMT2
tabicl,240,churn,tabdpt,3,127,6.362287521362305,3.1210618019104004,0.5094434523068971,6,6,0,-10.391592979431152,-5.021989345550537,total_night_charge|area_code|number_customer_service_calls|total_day_minutes|total_eve_minutes|total_intl_minutes
tabicl,242,anneal,tabdpt,7,48,24.997055053710938,12.42403507232666,0.5029800492245485,4,4,0,-18.951416015625,-9.650945663452148,hardness|width|len|thick
tabicl,242,MIC,mitra,1,92,10.699647903442383,2.0213382244110107,0.8110836690466526,14,14,0,-60.74713170528412,-51.84927582740784,ROE|np_05|NOT_NA_2_n|fibr_ter_06|ALT_BLOOD|np_10|DLIT_AG|NA_KB|ANT_CA_S_n|D_AD_KBRIG|n_p_ecg_p_09|L_BLOOD|S_AD_KBRIG|AGE
tabicl,242,hazelnut-spread-contaminant-detection,mitra,1,138,1.9857027530670166,0.0,1.0,2,2,0,-126.06090307235718,51.003098487854004,s61|s31
tabicl,243,splice,mitra,1,85,2.1784145832061768,1.0253539085388184,0.529311859898721,7,7,0,-1.725614070892334,5.203664302825928,position_-9|position_29|position_2|position_-28|position_-30|position_9|position_23
tabicl,243,taiwanese_bankruptcy_prediction,mitra,1,187,3.344254493713379,0.0,1.0,15,10,5,43.25723648071289,29.277563095092773,Total_Expense_to_Assets|Gross_Profit_to_Sales|LongTerm_Liability_to_Current_Assets|Net_Income_to_Stockholders_Equity|Net_Profit_Before_Tax_to_PaidIn_Capital|NoCredit_Interval|Operating_Expense_Rate|Continuous_Interest_Rate_After_Tax|Total_Asset_Return_Growth_Rate|Cash_Flow_to_Liability|Average_Collection_Days|Revenue_Per_Person|ROA_C_Before_Interest_Depreciation|Operating_Funds_to_Liability|Net_Value_Per_Share_A
tabicl,243,Amazon_employee_access,tabpfn,2,20,1.6599576473236084,0.807816207408905,0.5133513142872245,4,4,0,-281.25,-219.7265625,ROLE_ROLLUP_1|ROLE_FAMILY|ROLE_ROLLUP_2|RESOURCE
tabicl,246,HR_Analytics_Job_Change_of_Data_Scientists,mitra,1,135,4.544877529144287,0.0,1.0,5,4,1,-23.360490798950195,-21.164774894714355,experience|major_discipline|training_hours|last_new_job|city_development_index
tabicl,246,Fitness_Club,mitra,1,53,6.494992256164551,2.8487045764923096,0.5613998502017402,3,3,0,18.358349800109863,22.314906120300293,months_as_member|category|day_of_week
tabicl,246,website_phishing,tabpfn,2,70,6.644635200500488,1.7000569105148315,0.7441459374042416,2,2,0,-78.48942279815674,-47.50406742095947,URL_of_Anchor|SFH
tabicl,247,maternal_health_risk,mitra,2,25,9.173700332641602,2.949345350265503,0.6784999244229479,3,3,0,135.83773374557495,96.67980670928955,BS|BodyTemp|Age
tabicl,247,students_dropout_and_academic_success,mitra,6,156,4.196922302246094,2.3226914405822754,0.44657268509850045,6,6,0,-46.64117097854614,-20.530283451080322,Course|GDP|Previous_qualification_grade|Admission_grade|Curricular_units_2nd_sem_grade|Unemployment_rate
tabicl,247,website_phishing,mitra,4,120,9.359872817993164,1.7637057304382324,0.8115673402049083,2,2,0,-32.26250410079956,-1.5660524368286133,age_of_domain|SSLfinal_State
tabicl,252,HR_Analytics_Job_Change_of_Data_Scientists,mitra,1,151,2.0395100116729736,0.0,1.0,2,2,0,-25.996237993240356,5.885660648345947,experience|last_new_job
tabicl,252,website_phishing,mitra,2,106,7.4265642166137695,0.0,1.0,2,2,0,-131.03210926055908,-62.10458278656006,SSLfinal_State|Request_URL
tabicl,252,hazelnut-spread-contaminant-detection,mitra,1,138,3.1460623741149902,0.0,1.0,2,2,0,-97.35894203186035,-7.59732723236084,s35|s31
tabicl,254,Amazon_employee_access,mitra,2,93,8.387475967407227,0.718184232711792,0.9143742127545195,3,3,0,-2.683877944946289,-2.2020936012268066,ROLE_FAMILY|ROLE_TITLE|ROLE_FAMILY_DESC
tabicl,254,anneal,tabdpt,20,6,1.3918986320495605,0.9633780121803284,0.30786769237515427,1,1,0,-3.658592700958252,-3.409743309020996,thick
tabicl,254,online_shoppers_intention,tabpfn,1,194,2.4991893768310547,0.0,1.0,4,4,0,-66.26367568969727,-59.86124277114868,PageValues|SpecialDay|Administrative_Duration|OperatingSystems
tabicl,26,online_shoppers_intention,tabpfn,1,150,7.703916549682617,0.0,1.0,5,5,0,-95.69144248962402,-90.21550416946411,Weekend|BounceRates|Month|Administrative_Duration|SpecialDay
tabicl,26,splice,tabdpt,1,174,5.456835746765137,0.0,1.0,13,12,1,-80.78521490097046,-28.606057167053223,position_-21|position_18|position_-11|position_-9|position_24|position_8|position_-8|position_-13|position_17|position_-24|position_21|position_9|position_-25
tabicl,26,NATICUSdroid,tabdpt,2,122,3.51815128326416,1.161630392074585,0.6698179530822171,2,2,0,-0.07659196853637695,-0.07659196853637695,android.permission.GET_ACCOUNTS|android.permission.BLUETOOTH_ADMIN
tabicl,266,GiveMeSomeCredit,mitra,1,157,4.0220818519592285,0.0,1.0,5,3,2,17.684370279312134,15.683352947235107,NumberOfDependents|NumberOfTime30-59DaysPastDueNotWorse|RevolvingUtilizationOfUnsecuredLines|DebtRatio|MonthlyIncome
tabicl,266,website_phishing,tabpfn,4,117,2.8766884803771973,1.7284306287765503,0.39915960988938404,2,2,0,-452.5296688079834,-447.67892360687256,age_of_domain|SSLfinal_State
tabicl,266,hazelnut-spread-contaminant-detection,mitra,1,138,2.6353771686553955,0.6766272783279419,0.7432522045134184,9,9,0,-139.43451642990112,-96.34584188461304,s42|s53|s56|s54|s43|s23|s52|s12|s26
tabicl,304,GiveMeSomeCredit,mitra,1,157,3.3663039207458496,1.8254083395004272,0.4577410767189483,4,4,0,-0.4201531410217285,-3.509148955345154,NumberOfDependents|MonthlyIncome|age|RevolvingUtilizationOfUnsecuredLines
tabicl,304,jm1,mitra,1,190,4.202884197235107,2.0998411178588867,0.5003809243090067,6,6,0,1.3727545738220215,-1.835256814956665,lOComment|i|lOBlank|uniq_Opnd|total_Opnd|loc
tabicl,304,Fitness_Club,mitra,1,81,3.3830363750457764,0.0,1.0,2,2,0,-0.14019012451171875,-129.61173057556152,weight|months_as_member
tabicl,336,NATICUSdroid,tabdpt,1,7,4.667153358459473,0.0,1.0,7,7,0,-0.049054622650146484,-0.024318695068359375,com.android.vending.BILLING|android.permission.CALL_PHONE|android.permission.ACCESS_MOCK_LOCATION|android.permission.USE_CREDENTIALS|android.permission.GET_TASKS|android.permission.ACCESS_COARSE_LOCATION|android.permission.RECORD_AUDIO
tabicl,336,website_phishing,mitra,1,105,3.905116558074951,1.1284701824188232,0.7110277847954661,3,3,0,-94.8033332824707,23.078739643096924,URL_Length|having_IP_Address|URL_of_Anchor
tabicl,336,splice,tabdpt,5,166,4.65622091293335,1.9355416297912598,0.5843106102601353,17,17,0,-0.1595020294189453,-0.29343366622924805,position_23|position_-15|position_25|position_-28|position_14|position_17|position_-27|position_-30|position_-21|position_9|position_27|position_-17|position_30|position_-19|position_12|position_-1|position_10
tabicl,349,splice,tabdpt,1,174,1.1828808784484863,0.0,1.0,3,3,0,27.435362339019775,27.447044849395752,position_-13|position_8|position_-15
tabicl,357,anneal,tabdpt,1,46,1.8987581729888916,0.0,1.0,2,2,0,-3.362596035003662,-3.487825393676758,len|bw_me
tabicl,360,APSFailure,mitra,1,184,4.257136821746826,2.2379841804504395,0.47429827272215086,14,14,0,120.4138994216919,117.21712350845337,ba_002|ai_000|ay_006|ay_002|ba_007|ce_000|cn_006|cs_006|cv_000|ee_000|bs_000|ba_009|cs_004|ba_004
tabicl,360,splice,tabdpt,1,20,5.10048246383667,0.0,1.0,10,10,0,-1.201331615447998,-1.425027847290039,position_-30|position_-9|position_29|position_10|position_-13|position_23|position_12|position_6|position_16|position_11
tabicl,360,MIC,tabdpt,2,139,5.943806171417236,0.0,1.0,8,8,0,-2.624988555908203,-3.215789794921875,n_p_ecg_p_08|NA_R_2_n|nr_03|nr_02|SIM_GIPERT|endocr_03|ANT_CA_S_n|ROE
tabicl,372,splice,tabdpt,12,108,6.855312347412109,4.304459095001221,0.3720987641611749,6,6,0,12.1612548828125,6.289482116699219,position_-5|position_7|position_13|position_16|position_-30|position_18
tabicl,372,Amazon_employee_access,tabpfn,9,95,11.499332427978516,4.49388313293457,0.6092048681016732,5,5,0,1.9680261611938477,-0.799715518951416,ROLE_DEPTNAME|ROLE_TITLE|MGR_ID|ROLE_FAMILY|ROLE_FAMILY_DESC
tabicl,372,maternal_health_risk,mitra,3,61,9.865636825561523,4.7627482414245605,0.5172386409882386,5,5,0,-116.55277013778687,12.602388858795166,Age|BodyTemp|HeartRate|DiastolicBP|BS
tabicl,389,website_phishing,mitra,1,38,2.5528857707977295,0.0,1.0,2,2,0,-74.07444715499878,108.0256700515747,age_of_domain|SSLfinal_State
tabicl,389,MIC,tabdpt,1,26,2.3314731121063232,0.0,1.0,4,4,0,-2.8395652770996094,-3.161132335662842,GEPAR_S_n|NOT_NA_3_n|post_im|NA_KB
tabicl,389,anneal,tabdpt,2,48,1.5649101734161377,0.0,1.0,2,2,0,-4.350125789642334,-8.15802812576294,hardness|width
tabicl,39,students_dropout_and_academic_success,mitra,2,179,9.150466918945312,1.634103536605835,0.8214185624536214,11,11,0,-4.229217767715454,2.407848834991455,Age_at_enrollment|Curricular_units_2nd_sem_enrolled|Curricular_units_1st_sem_approved|International|Displaced|Fathers_occupation|Fathers_qualification|Unemployment_rate|Inflation_rate|GDP|Curricular_units_2nd_sem_grade
tabicl,39,Amazon_employee_access,tabpfn,5,136,9.158143043518066,4.057019233703613,0.557004164007344,2,2,0,-30.46506643295288,-27.104973793029785,ROLE_DEPTNAME|ROLE_ROLLUP_2
tabicl,39,jm1,mitra,1,63,8.835203170776367,6.847280502319336,0.22500022127757685,11,11,0,83.24390649795532,70.77038288116455,uniq_Op|d|lOCode|total_Opnd|i|e|t|loc|total_Op|v|n
tabicl,395,anneal,tabdpt,4,36,3.777785062789917,0.0,1.0,3,3,0,-0.7564425468444824,-0.2409815788269043,bf|condition|bw_me
tabicl,396,anneal,tabdpt,24,69,2.433413505554199,0.0,1.0,3,3,0,-1.9189715385437012,-1.4724135398864746,width|len|thick
tabicl,396,splice,tabdpt,2,174,2.2833075523376465,0.0,1.0,6,6,0,34.1339111328125,20.71702480316162,position_27|position_18|position_29|position_-8|position_-28|position_8
tabicl,396,website_phishing,tabpfn,2,70,3.509514331817627,1.9067407846450806,0.4566938315771024,2,2,0,-124.42541122436523,-100.72427988052368,SFH|URL_of_Anchor
tabicl,40,Bank_Customer_Churn,tabdpt,1,151,6.518077850341797,4.853890419006348,0.25531874112982283,2,2,0,26.32562816143036,8.568793535232544,estimated_salary|credit_card
tabicl,40,Amazon_employee_access,tabpfn,1,136,5.517504692077637,2.2168338298797607,0.5982180435545758,2,2,0,-28.31423282623291,-18.25690269470215,ROLE_DEPTNAME|RESOURCE
tabicl,40,anneal,tabdpt,4,73,6.530807018280029,0.0,1.0,5,5,0,-0.8098483085632324,-0.3459453582763672,width|thick|steel|carbon|formability
tabicl,42,anneal,tabdpt,32,36,5.968918323516846,0.0,1.0,3,3,0,-0.8764266967773438,-1.2116432189941406,bw_me|steel|ferro
tabicl,42,HR_Analytics_Job_Change_of_Data_Scientists,mitra,1,135,2.7688071727752686,0.0,1.0,6,3,3,13.786494731903076,-8.130550384521484,gender|enrolled_university|education_level|experience|training_hours|city_development_index
tabicl,42,students_dropout_and_academic_success,mitra,1,27,4.207232475280762,2.0952281951904297,0.501993719743141,9,9,0,3.928661346435547,0.37980079650878906,Admission_grade|Curricular_units_2nd_sem_grade|Fathers_occupation|Marital_status|Curricular_units_1st_sem_grade|GDP|Unemployment_rate|Course|Previous_qualification_grade
tabicl,421,online_shoppers_intention,tabdpt,1,75,5.609935283660889,2.1961193084716797,0.608530366675005,6,6,0,-4.026234149932861,-1.8329620361328125,PageValues|ProductRelated|SpecialDay|ProductRelated_Duration|ExitRates|Administrative_Duration
tabicl,421,MIC,tabdpt,8,103,1.7165429592132568,0.0,1.0,5,5,0,-22.53323793411255,-30.927062034606934,S_AD_ORIT|ALT_BLOOD|AST_BLOOD|NOT_NA_2_n|np_08
tabicl,421,in_vehicle_coupon_recommendation,tabpfn,1,99,1.9790304899215698,0.0,1.0,3,3,0,-34.87139940261841,-77.44103670120239,Bar|occupation|coupon
tabicl,424,MIC,tabdpt,7,47,1.733546495437622,0.0,1.0,3,3,0,-4.620671272277832,-5.2834153175354,n_p_ecg_p_10|INF_ANAM|n_p_ecg_p_12
tabicl,424,anneal,tabdpt,6,54,1.870808720588684,0.0,1.0,3,3,0,-3.1020641326904297,-2.4667978286743164,width|formability|len
tabicl,424,website_phishing,tabpfn,1,71,3.2149465084075928,1.4940786361694336,0.5352710745693025,4,4,0,-175.67932605743408,-151.65042877197266,URL_Length|popUpWidnow|Request_URL|SFH
tabicl,434,online_shoppers_intention,tabpfn,1,164,4.085498332977295,0.753578782081604,0.8155478914288442,4,4,0,-132.00408220291138,-147.04060554504395,VisitorType|ExitRates|SpecialDay|ProductRelated_Duration
tabicl,434,anneal,tabdpt,3,54,2.8892502784729004,0.0,1.0,4,4,0,-2.769768238067627,-2.7623772621154785,bw_me|thick|bl|len
tabicl,435,anneal,tabdpt,6,82,4.304142951965332,0.0,1.0,3,3,0,-1.3822317123413086,-1.0373592376708984,thick|width|condition
tabicl,436,in_vehicle_coupon_recommendation,tabpfn,2,56,2.147702693939209,0.0,1.0,5,5,0,-30.129611492156982,-45.04716396331787,age|has_children|Restaurant20To50|temperature|education
tabicl,436,website_phishing,tabpfn,3,117,1.696406364440918,0.0,1.0,2,2,0,-441.85203313827515,-399.43867921829224,web_traffic|SSLfinal_State
tabicl,436,Amazon_employee_access,tabpfn,2,137,0.7826645970344543,0.0,1.0,1,1,0,-16.753673553466797,-12.507200241088867,RESOURCE
tabicl,447,anneal,tabdpt,5,4,6.981515884399414,0.0,1.0,5,5,0,-0.4283785820007324,-2.8842687606811523,bf|thick|shape|width|len
tabicl,447,Amazon_employee_access,tabpfn,3,125,5.8303422927856445,0.8257956504821777,0.8583624066971159,4,4,0,-7.339000701904297,-19.028007984161377,RESOURCE|ROLE_TITLE|ROLE_DEPTNAME|MGR_ID
tabicl,447,in_vehicle_coupon_recommendation,tabpfn,2,99,2.6836938858032227,0.0,1.0,2,2,0,-44.33560371398926,-60.15467643737793,Bar|occupation
tabicl,448,anneal,tabdpt,18,74,2.385061502456665,0.0,1.0,2,2,0,-3.461182117462158,-3.49348783493042,thick|surface-quality
tabicl,448,online_shoppers_intention,tabpfn,1,164,3.7022206783294678,0.0,1.0,5,5,0,-138.71169090270996,-227.97060012817383,VisitorType|ProductRelated|Informational_Duration|Administrative_Duration|ProductRelated_Duration
tabicl,448,splice,tabdpt,3,7,3.794410228729248,0.0,1.0,9,9,0,-0.6279349327087402,-0.4959702491760254,position_-26|position_-1|position_13|position_17|position_21|position_-25|position_29|position_-8|position_-4
tabicl,449,Amazon_employee_access,tabpfn,1,136,1.63478422164917,0.0,1.0,2,2,0,-30.46506643295288,-19.145429134368896,ROLE_DEPTNAME|RESOURCE
tabicl,449,anneal,tabdpt,2,46,1.7574303150177002,0.0,1.0,2,2,0,-3.151237964630127,-3.2774806022644043,thick|steel
tabicl,453,MIC,tabdpt,12,103,4.076344013214111,0.0,1.0,8,8,0,-21.67290449142456,-24.11365509033203,AGE|NOT_NA_1_n|SIM_GIPERT|n_r_ecg_p_03|zab_leg_01|SEX|NA_BLOOD|fibr_ter_06
tabicl,453,Diabetes130US,tabpfn,1,22,5.261483192443848,0.0,1.0,6,6,0,-112.14762926101685,-164.4938588142395,diag_1|age|num_lab_procedures|race|num_medications|number_diagnoses
tabicl,453,splice,tabdpt,2,42,2.1405718326568604,0.0,1.0,7,7,0,-1.04522705078125,-1.1818408966064453,position_27|position_13|position_-1|position_-27|position_-14|position_6|position_20
tabicl,458,splice,mitra,1,198,2.836676836013794,1.0270044803619385,0.6379550651229189,13,13,0,-200.0332474708557,-174.16220903396606,position_-29|position_-11|position_-24|position_-21|position_11|position_-13|position_-20|position_-25|position_-14|position_28|position_-17|position_2|position_12
tabicl,458,MIC,tabdpt,15,141,3.271792411804199,0.0,1.0,16,16,0,-3.3093690872192383,-3.589928150177002,S_AD_KBRIG|K_SH_POST|endocr_02|AST_BLOOD|n_p_ecg_p_10|STENOK_AN|ROE|zab_leg_03|TIME_B_S|DLIT_AG|SEX|np_10|GT_POST|NOT_NA_KB|NA_BLOOD|ALT_BLOOD
tabicl,458,website_phishing,tabpfn,2,70,2.4727561473846436,0.0,1.0,2,2,0,-128.18467617034912,-58.033287525177,Request_URL|SFH
tabicl,482,Bank_Customer_Churn,tabpfn,1,99,10.572643280029297,8.801219940185547,0.16754782062777032,2,2,0,0.0,0.21159648895263672,credit_score|estimated_salary
tabicl,482,hazelnut-spread-contaminant-detection,mitra,1,58,9.489439010620117,9.10851764678955,0.04014161041598537,6,6,0,119.7710633277893,6.058692932128906,s26|s36|s43|s46|s52|s16
tabicl,482,in_vehicle_coupon_recommendation,mitra,1,199,12.85503101348877,7.562923431396484,0.4116759871321417,6,6,0,-79.17240262031555,-58.14388394355774,coupon|weather|toCoupon_GEQ25min|expiration|CoffeeHouse|Bar
tabicl,483,NATICUSdroid,tabdpt,1,122,3.701350212097168,0.0,1.0,2,2,0,-0.04559755325317383,-0.007450580596923828,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS|android.permission.READ_LOGS
tabicl,483,anneal,tabdpt,5,26,3.3240084648132324,1.3835351467132568,0.5837750831988348,4,4,0,-2.452731132507324,-2.4689435958862305,strength|width|steel|thick
tabicl,485,anneal,tabdpt,7,36,4.129097938537598,0.0,1.0,3,3,0,-0.8103251457214355,-0.5857944488525391,bw_me|steel|lustre
tabicl,485,MIC,tabdpt,2,131,3.7782034873962402,0.0,1.0,3,3,0,-1.1861324310302734,-0.6073117256164551,GIPO_K|n_r_ecg_p_01|fibr_ter_05
tabicl,485,website_phishing,tabpfn,2,70,1.2741849422454834,0.8304606080055237,0.3482417030121144,1,1,0,-140.02788066864014,-226.52119398117065,having_IP_Address
tabicl,487,splice,tabdpt,1,2,2.5524206161499023,0.0,1.0,11,11,0,-0.9736418724060059,-1.7665624618530273,position_9|position_-15|position_-28|position_-2|position_19|position_18|position_-23|position_-30|position_-27|position_-14|position_20
tabicl,491,online_shoppers_intention,tabpfn,1,164,2.1198158264160156,0.0,1.0,2,2,0,-152.68045663833618,-157.75233507156372,Month|VisitorType
tabicl,491,anneal,tabdpt,2,66,4.471724510192871,3.244703531265259,0.2743954767630999,4,4,0,-2.863764762878418,-3.0698180198669434,cbond|bt|thick|width
tabicl,491,NATICUSdroid,tabdpt,1,103,1.3136005401611328,0.0,1.0,2,2,0,-0.3032088279724121,-0.2751946449279785,android.permission.VIBRATE|android.permission.CHANGE_WIFI_STATE
tabicl,495,in_vehicle_coupon_recommendation,mitra,1,141,4.341662406921387,1.24543035030365,0.7131443595618556,4,4,0,114.13466930389404,110.68546772003174,income|Bar|coupon|maritalStatus
tabicl,495,Fitness_Club,mitra,1,53,2.959170341491699,0.0,1.0,1,1,0,-20.9348201751709,-15.114903450012207,weight
tabicl,495,splice,tabdpt,3,1,3.3863353729248047,0.0,1.0,7,7,0,-1.8032193183898926,-2.3745298385620117,position_23|position_21|position_-1|position_13|position_30|position_17|position_-11
tabicl,499,jm1,mitra,1,131,1.1801739931106567,0.0,1.0,2,2,0,3.8763582706451416,46.93615436553955,locCodeAndComment|branchCount
tabicl,499,APSFailure,mitra,1,178,2.965317487716675,2.296473264694214,0.22555568696877645,13,13,0,-124.97754395008087,-132.00458139181137,by_000|ee_008|az_001|ee_004|cs_008|dg_000|ag_005|az_003|bl_000|ag_003|cn_007|ba_005|ag_004
tabicl,499,MIC,tabdpt,3,103,3.135331869125366,0.0,1.0,14,14,0,-24.84661340713501,-34.58839654922485,n_p_ecg_p_10|np_07|NOT_NA_KB|fibr_ter_02|inf_im|L_BLOOD|GEPAR_S_n|S_AD_ORIT|NOT_NA_2_n|n_p_ecg_p_12|ant_im|ROE|SIM_GIPERT|D_AD_ORIT
tabicl,505,MIC,tabdpt,4,131,2.8603248596191406,0.0,1.0,4,4,0,-1.1919140815734863,-0.719904899597168,fibr_ter_08|nr_07|GIPER_NA|DLIT_AG
tabicl,51,taiwanese_bankruptcy_prediction,mitra,1,44,4.4228057861328125,2.1236038208007812,0.5198514419378099,14,14,0,-0.33098459243774414,-0.1633167266845703,Current_Assets_to_Total_Assets|Inventory_Accounts_Receivable_to_Net_Value|Persistent_EPS_Last_4_Seasons|Total_Expense_to_Assets|Total_Assets_to_GNP_Price|Net_Worth_to_Assets|Cash_to_Total_Assets|Equity_to_LongTerm_Liability|Fixed_Assets_to_Assets|Borrowing_Dependency|Liability_to_Equity|Interest_Coverage_Ratio|Quick_Assets_to_Total_Assets|Revenue_Per_Person
tabicl,51,splice,tabdpt,10,1,4.029496669769287,0.0,1.0,10,10,0,-1.9831657409667969,-2.2048354148864746,position_-30|position_21|position_-21|position_-7|position_11|position_-22|position_24|position_-12|position_18|position_2
tabicl,51,Fitness_Club,mitra,2,90,1.3095706701278687,0.0,1.0,2,2,0,163.75911235809326,226.74298286437988,category|weight
tabicl,57,Diabetes130US,tabpfn,2,134,14.705284118652344,7.825222969055176,0.4678631908152269,5,5,0,-14.329314231872559,-4.939794540405273,num_lab_procedures|num_procedures|diag_3|num_medications|diag_1
tabicl,57,Bank_Customer_Churn,tabdpt,1,30,3.0518112182617188,0.0,1.0,3,3,0,-0.5221962928771973,-9.660005569458008,age|balance|credit_score
tabicl,57,Fitness_Club,tabpfn,1,79,5.306797504425049,2.3057308197021484,0.5655136986516773,3,3,0,4.883408546447754,-15.345752239227295,category|days_before|day_of_week
tabicl,58,in_vehicle_coupon_recommendation,tabdpt,2,90,12.915706634521484,6.856511116027832,0.4691338762912479,6,6,0,-32.05946087837219,-15.590205788612366,education|age|occupation|passenger|Restaurant20To50|toCoupon_GEQ15min
tabicl,58,hazelnut-spread-contaminant-detection,tabdpt,1,86,10.192727088928223,4.416508674621582,0.5666999973521333,6,6,0,45.34820839762688,23.507844656705856,s14|s31|s45|s63|s26|s64
tabicl,58,churn,mitra,1,110,11.146296501159668,1.0495030879974365,0.9058428880042582,10,10,0,54.23778295516968,54.40264940261841,total_eve_calls|number_customer_service_calls|total_day_minutes|area_code|total_intl_charge|total_day_charge|account_length|total_eve_minutes|number_vmail_messages|total_night_calls
tabicl,6,hazelnut-spread-contaminant-detection,mitra,5,122,4.956942558288574,0.0,1.0,5,1,4,7.6392292976379395,7.6392292976379395,s63|s21|s43|s35|s12
